date,coin_directory,series,market_ticker,strike_type,floor_strike,cap_strike,round_digits,yes_sub_title,event_type,recv_ts_utc
2026-07-17,BTC,KXBTC15M,KXBTC15M-26JUL171030-30,greater_or_equal,63328.67,,2,"Target Price: $63,328.67",metadata_updated,2026-07-17T14:15:00.676+00:00
2026-07-17,BTC,KXBNB15M,KXBNB15M-26JUL171030-30,greater_or_equal,561.99,,2,Target Price: $561.99,metadata_updated,2026-07-17T14:15:03.069+00:00
2026-07-17,BTC,KXZEC15M,KXZEC15M-26JUL171030-30,greater_or_equal,543.5946,,4,Target Price: $543.5946,metadata_updated,2026-07-17T14:15:04.846+00:00
2026-07-17,BTC,KXNEAR15M,KXNEAR15M-26JUL171030-30,greater_or_equal,1.94,,4,Target Price: $1.9400,metadata_updated,2026-07-17T14:15:05.899+00:00
2026-07-17,BTC,KXBTC15M,KXBTC15M-26JUL171045-45,greater_or_equal,63179.94,,2,"Target Price: $63,179.94",metadata_updated,2026-07-17T14:30:00.738+00:00
2026-07-17,BTC,KXBNB15M,KXBNB15M-26JUL171045-45,greater_or_equal,561.24,,2,Target Price: $561.24,metadata_updated,2026-07-17T14:30:03.167+00:00
2026-07-17,BTC,KXZEC15M,KXZEC15M-26JUL171045-45,greater_or_equal,540.4196,,4,Target Price: $540.4196,metadata_updated,2026-07-17T14:30:05.138+00:00
2026-07-17,BTC,KXNEAR15M,KXNEAR15M-26JUL171045-45,greater_or_equal,1.9267,,4,Target Price: $1.9267,metadata_updated,2026-07-17T14:30:05.798+00:00
2026-07-17,BTC,KXBTC15M,KXBTC15M-26JUL171115-15,greater_or_equal,63147.79,,2,"Target Price: $63,147.79",metadata_updated,2026-07-17T15:00:00.761+00:00
2026-07-17,BTC,KXBNB15M,KXBNB15M-26JUL171115-15,greater_or_equal,561.55,,2,Target Price: $561.55,metadata_updated,2026-07-17T15:00:03.358+00:00
2026-07-17,BTC,KXZEC15M,KXZEC15M-26JUL171115-15,greater_or_equal,538.5762,,4,Target Price: $538.5762,metadata_updated,2026-07-17T15:00:06.178+00:00
2026-07-17,BTC,KXNEAR15M,KXNEAR15M-26JUL171115-15,greater_or_equal,1.9153,,4,Target Price: $1.9153,metadata_updated,2026-07-17T15:00:07.576+00:00
2026-07-17,BTC,KXBTC15M,KXBTC15M-26JUL171130-30,greater_or_equal,62846.75,,2,"Target Price: $62,846.75",metadata_updated,2026-07-17T15:15:00.661+00:00
2026-07-17,BTC,KXBNB15M,KXBNB15M-26JUL171130-30,greater_or_equal,559.33,,2,Target Price: $559.33,metadata_updated,2026-07-17T15:15:03.123+00:00
2026-07-17,BTC,KXZEC15M,KXZEC15M-26JUL171130-30,greater_or_equal,534.5167,,4,Target Price: $534.5167,metadata_updated,2026-07-17T15:15:05.158+00:00
2026-07-17,BTC,KXNEAR15M,KXNEAR15M-26JUL171130-30,greater_or_equal,1.8958,,4,Target Price: $1.8958,metadata_updated,2026-07-17T15:15:06.091+00:00
2026-07-17,BTC,KXBTC15M,KXBTC15M-26JUL171145-45,greater_or_equal,63191.7,,2,"Target Price: $63,191.70",metadata_updated,2026-07-17T15:30:00.633+00:00
2026-07-17,BTC,KXBTC15M,KXBTC15M-26JUL171200-00,greater_or_equal,63158.72,,2,"Target Price: $63,158.72",metadata_updated,2026-07-17T15:45:00.655+00:00
2026-07-17,BTC,KXBTC15M,KXBTC15M-26JUL171215-15,greater_or_equal,63376.07,,2,"Target Price: $63,376.07",metadata_updated,2026-07-17T16:00:00.733+00:00
2026-07-17,BTC,KXBTC15M,KXBTC15M-26JUL171230-30,greater_or_equal,63446.68,,2,"Target Price: $63,446.68",metadata_updated,2026-07-17T16:15:00.773+00:00
2026-07-17,BTC,KXBNB15M,KXBNB15M-26JUL171230-30,greater_or_equal,563.51,,2,Target Price: $563.51,metadata_updated,2026-07-17T16:15:03.074+00:00
2026-07-17,BTC,KXBTC15M,KXBTC15M-26JUL171245-45,greater_or_equal,63430.82,,2,"Target Price: $63,430.82",metadata_updated,2026-07-17T16:30:00.726+00:00
2026-07-17,BTC,KXBNB15M,KXBNB15M-26JUL171245-45,greater_or_equal,563.22,,2,Target Price: $563.22,metadata_updated,2026-07-17T16:30:03.066+00:00
2026-07-17,BTC,KXZEC15M,KXZEC15M-26JUL171245-45,greater_or_equal,541.9706,,4,Target Price: $541.9706,metadata_updated,2026-07-17T16:30:04.844+00:00
2026-07-17,BTC,KXNEAR15M,KXNEAR15M-26JUL171245-45,greater_or_equal,1.922,,4,Target Price: $1.9220,metadata_updated,2026-07-17T16:30:05.504+00:00
2026-07-17,BTC,KXBTC15M,KXBTC15M-26JUL171300-00,greater_or_equal,63469.97,,2,"Target Price: $63,469.97",metadata_updated,2026-07-17T16:45:00.693+00:00
2026-07-17,BTC,KXBNB15M,KXBNB15M-26JUL171300-00,greater_or_equal,563.63,,2,Target Price: $563.63,metadata_updated,2026-07-17T16:45:03.155+00:00
2026-07-17,BTC,KXZEC15M,KXZEC15M-26JUL171300-00,greater_or_equal,546.5655,,4,Target Price: $546.5655,metadata_updated,2026-07-17T16:45:05.329+00:00
2026-07-17,BTC,KXNEAR15M,KXNEAR15M-26JUL171300-00,greater_or_equal,1.9238,,4,Target Price: $1.9238,metadata_updated,2026-07-17T16:45:05.759+00:00
2026-07-17,BTC,KXBTC15M,KXBTC15M-26JUL171315-15,greater_or_equal,63559.86,,2,"Target Price: $63,559.86",metadata_updated,2026-07-17T17:00:00.643+00:00
2026-07-17,BTC,KXBNB15M,KXBNB15M-26JUL171315-15,greater_or_equal,563.91,,2,Target Price: $563.91,metadata_updated,2026-07-17T17:00:02.933+00:00
2026-07-17,BTC,KXZEC15M,KXZEC15M-26JUL171315-15,greater_or_equal,548.7245,,4,Target Price: $548.7245,metadata_updated,2026-07-17T17:00:04.669+00:00
2026-07-17,BTC,KXNEAR15M,KXNEAR15M-26JUL171315-15,greater_or_equal,1.9242,,4,Target Price: $1.9242,metadata_updated,2026-07-17T17:00:05.321+00:00
2026-07-17,BTC,KXBTC15M,KXBTC15M-26JUL171330-30,greater_or_equal,63960.97,,2,"Target Price: $63,960.97",metadata_updated,2026-07-17T17:15:00.736+00:00
2026-07-17,BTC,KXBNB15M,KXBNB15M-26JUL171330-30,greater_or_equal,566.19,,2,Target Price: $566.19,metadata_updated,2026-07-17T17:15:03.521+00:00
2026-07-17,BTC,KXBTC15M,KXBTC15M-26JUL171345-45,greater_or_equal,64012.19,,2,"Target Price: $64,012.19",metadata_updated,2026-07-17T17:30:00.755+00:00
2026-07-17,BTC,KXBNB15M,KXBNB15M-26JUL171345-45,greater_or_equal,566.04,,2,Target Price: $566.04,metadata_updated,2026-07-17T17:30:03.273+00:00
2026-07-17,BTC,KXZEC15M,KXZEC15M-26JUL171345-45,greater_or_equal,553.6987,,4,Target Price: $553.6987,metadata_updated,2026-07-17T17:30:05.613+00:00
2026-07-17,BTC,KXNEAR15M,KXNEAR15M-26JUL171345-45,greater_or_equal,1.9332,,4,Target Price: $1.9332,metadata_updated,2026-07-17T17:30:06.293+00:00
2026-07-17,BTC,KXBTC15M,KXBTC15M-26JUL171415-15,greater_or_equal,64028.69,,2,"Target Price: $64,028.69",metadata_updated,2026-07-17T18:00:00.840+00:00
2026-07-17,BTC,KXBNB15M,KXBNB15M-26JUL171415-15,greater_or_equal,565.92,,2,Target Price: $565.92,metadata_updated,2026-07-17T18:00:03.222+00:00
2026-07-17,BTC,KXZEC15M,KXZEC15M-26JUL171415-15,greater_or_equal,548.9042,,4,Target Price: $548.9042,metadata_updated,2026-07-17T18:00:05.195+00:00
2026-07-17,BTC,KXNEAR15M,KXNEAR15M-26JUL171415-15,greater_or_equal,1.9207,,4,Target Price: $1.9207,metadata_updated,2026-07-17T18:00:05.750+00:00
2026-07-17,BTC,KXBTC15M,KXBTC15M-26JUL171430-30,greater_or_equal,64063.24,,2,"Target Price: $64,063.24",metadata_updated,2026-07-17T18:15:00.662+00:00
2026-07-17,BTC,KXBNB15M,KXBNB15M-26JUL171430-30,greater_or_equal,566.77,,2,Target Price: $566.77,metadata_updated,2026-07-17T18:15:03.148+00:00
2026-07-17,BTC,KXZEC15M,KXZEC15M-26JUL171430-30,greater_or_equal,548.5214,,4,Target Price: $548.5214,metadata_updated,2026-07-17T18:15:04.991+00:00
2026-07-17,BTC,KXNEAR15M,KXNEAR15M-26JUL171430-30,greater_or_equal,1.9206,,4,Target Price: $1.9206,metadata_updated,2026-07-17T18:15:05.656+00:00
2026-07-17,BTC,KXBTC15M,KXBTC15M-26JUL171445-45,greater_or_equal,63922.73,,2,"Target Price: $63,922.73",metadata_updated,2026-07-17T18:30:00.970+00:00
2026-07-17,BTC,KXBNB15M,KXBNB15M-26JUL171445-45,greater_or_equal,566.14,,2,Target Price: $566.14,metadata_updated,2026-07-17T18:30:03.287+00:00
2026-07-17,BTC,KXZEC15M,KXZEC15M-26JUL171445-45,greater_or_equal,546.5074,,4,Target Price: $546.5074,metadata_updated,2026-07-17T18:30:05.633+00:00
2026-07-17,BTC,KXNEAR15M,KXNEAR15M-26JUL171445-45,greater_or_equal,1.923,,4,Target Price: $1.9230,metadata_updated,2026-07-17T18:30:06.315+00:00
2026-07-17,BTC,KXBTC15M,KXBTC15M-26JUL171500-00,greater_or_equal,64086.14,,2,"Target Price: $64,086.14",metadata_updated,2026-07-17T18:45:00.672+00:00
2026-07-17,BTC,KXBNB15M,KXBNB15M-26JUL171500-00,greater_or_equal,566.46,,2,Target Price: $566.46,metadata_updated,2026-07-17T18:45:03.293+00:00
2026-07-17,BTC,KXZEC15M,KXZEC15M-26JUL171500-00,greater_or_equal,548.6026,,4,Target Price: $548.6026,metadata_updated,2026-07-17T18:45:05.219+00:00
2026-07-17,BTC,KXNEAR15M,KXNEAR15M-26JUL171500-00,greater_or_equal,1.9256,,4,Target Price: $1.9256,metadata_updated,2026-07-17T18:45:05.720+00:00
2026-07-17,BTC,KXBTC15M,KXBTC15M-26JUL171515-15,greater_or_equal,64226.76,,2,"Target Price: $64,226.76",metadata_updated,2026-07-17T19:00:00.767+00:00
2026-07-17,BTC,KXBNB15M,KXBNB15M-26JUL171515-15,greater_or_equal,567.15,,2,Target Price: $567.15,metadata_updated,2026-07-17T19:00:03.373+00:00
2026-07-17,BTC,KXBTC15M,KXBTC15M-26JUL171530-30,greater_or_equal,64052.86,,2,"Target Price: $64,052.86",metadata_updated,2026-07-17T19:15:00.714+00:00
2026-07-17,BTC,KXBNB15M,KXBNB15M-26JUL171530-30,greater_or_equal,565.97,,2,Target Price: $565.97,metadata_updated,2026-07-17T19:15:02.962+00:00
2026-07-17,BTC,KXZEC15M,KXZEC15M-26JUL171530-30,greater_or_equal,543.784,,4,Target Price: $543.7840,metadata_updated,2026-07-17T19:15:04.776+00:00
2026-07-17,BTC,KXNEAR15M,KXNEAR15M-26JUL171530-30,greater_or_equal,1.9183,,4,Target Price: $1.9183,metadata_updated,2026-07-17T19:15:05.383+00:00
2026-07-17,BTC,KXBTC15M,KXBTC15M-26JUL171545-45,greater_or_equal,64046,,2,"Target Price: $64,046.00",metadata_updated,2026-07-17T19:30:01.242+00:00
2026-07-17,BTC,KXBNB15M,KXBNB15M-26JUL171545-45,greater_or_equal,566.4,,2,Target Price: $566.40,metadata_updated,2026-07-17T19:30:03.645+00:00
2026-07-17,BTC,KXZEC15M,KXZEC15M-26JUL171545-45,greater_or_equal,546.4512,,4,Target Price: $546.4512,metadata_updated,2026-07-17T19:30:06.020+00:00
2026-07-17,BTC,KXNEAR15M,KXNEAR15M-26JUL171545-45,greater_or_equal,1.923,,4,Target Price: $1.9230,metadata_updated,2026-07-17T19:30:06.647+00:00
2026-07-17,BTC,KXBTC15M,KXBTC15M-26JUL171600-00,greater_or_equal,64144.23,,2,"Target Price: $64,144.23",metadata_updated,2026-07-17T19:45:00.666+00:00
2026-07-17,BTC,KXBTC15M,KXBTC15M-26JUL171615-15,greater_or_equal,64126.82,,2,"Target Price: $64,126.82",metadata_updated,2026-07-17T20:00:00.760+00:00
2026-07-17,BTC,KXBNB15M,KXBNB15M-26JUL171615-15,greater_or_equal,567.69,,2,Target Price: $567.69,metadata_updated,2026-07-17T20:00:03.248+00:00
2026-07-17,BTC,KXZEC15M,KXZEC15M-26JUL171615-15,greater_or_equal,546.2984,,4,Target Price: $546.2984,metadata_updated,2026-07-17T20:00:05.625+00:00
2026-07-17,BTC,KXNEAR15M,KXNEAR15M-26JUL171615-15,greater_or_equal,1.9257,,4,Target Price: $1.9257,metadata_updated,2026-07-17T20:00:07.253+00:00
2026-07-17,ETH,KXETH15M,KXETH15M-26JUL171000-00,greater_or_equal,1805.29,,2,"Target Price: $1,805.29",metadata_updated,2026-07-17T13:45:01.675+00:00
2026-07-17,ETH,KXETH15M,KXETH15M-26JUL171015-15,greater_or_equal,1823.25,,2,"Target Price: $1,823.25",metadata_updated,2026-07-17T14:00:01.665+00:00
2026-07-17,ETH,KXETH15M,KXETH15M-26JUL171030-30,greater_or_equal,1827.69,,2,"Target Price: $1,827.69",metadata_updated,2026-07-17T14:15:01.342+00:00
2026-07-17,ETH,KXETH15M,KXETH15M-26JUL171045-45,greater_or_equal,1822,,2,"Target Price: $1,822.00",metadata_updated,2026-07-17T14:30:01.321+00:00
2026-07-17,ETH,KXETH15M,KXETH15M-26JUL171115-15,greater_or_equal,1821.31,,2,"Target Price: $1,821.31",metadata_updated,2026-07-17T15:00:01.479+00:00
2026-07-17,ETH,KXETH15M,KXETH15M-26JUL171130-30,greater_or_equal,1811.16,,2,"Target Price: $1,811.16",metadata_updated,2026-07-17T15:15:01.402+00:00
2026-07-17,ETH,KXETH15M,KXETH15M-26JUL171200-00,greater_or_equal,1822.04,,2,"Target Price: $1,822.04",metadata_updated,2026-07-17T15:45:01.435+00:00
2026-07-17,ETH,KXETH15M,KXETH15M-26JUL171230-30,greater_or_equal,1831.11,,2,"Target Price: $1,831.11",metadata_updated,2026-07-17T16:15:01.735+00:00
2026-07-17,ETH,KXETH15M,KXETH15M-26JUL171245-45,greater_or_equal,1834.46,,2,"Target Price: $1,834.46",metadata_updated,2026-07-17T16:30:01.446+00:00
2026-07-17,ETH,KXETH15M,KXETH15M-26JUL171300-00,greater_or_equal,1836.06,,2,"Target Price: $1,836.06",metadata_updated,2026-07-17T16:45:01.449+00:00
2026-07-17,ETH,KXETH15M,KXETH15M-26JUL171315-15,greater_or_equal,1834.92,,2,"Target Price: $1,834.92",metadata_updated,2026-07-17T17:00:01.400+00:00
2026-07-17,ETH,KXETH15M,KXETH15M-26JUL171330-30,greater_or_equal,1847.01,,2,"Target Price: $1,847.01",metadata_updated,2026-07-17T17:15:01.642+00:00
2026-07-17,ETH,KXETH15M,KXETH15M-26JUL171345-45,greater_or_equal,1846.37,,2,"Target Price: $1,846.37",metadata_updated,2026-07-17T17:30:01.363+00:00
2026-07-17,ETH,KXETH15M,KXETH15M-26JUL171415-15,greater_or_equal,1843.08,,2,"Target Price: $1,843.08",metadata_updated,2026-07-17T18:00:01.397+00:00
2026-07-17,ETH,KXETH15M,KXETH15M-26JUL171430-30,greater_or_equal,1842.3,,2,"Target Price: $1,842.30",metadata_updated,2026-07-17T18:15:01.220+00:00
2026-07-17,ETH,KXETH15M,KXETH15M-26JUL171445-45,greater_or_equal,1836.44,,2,"Target Price: $1,836.44",metadata_updated,2026-07-17T18:30:01.606+00:00
2026-07-17,ETH,KXETH15M,KXETH15M-26JUL171500-00,greater_or_equal,1840.72,,2,"Target Price: $1,840.72",metadata_updated,2026-07-17T18:45:01.511+00:00
2026-07-17,ETH,KXETH15M,KXETH15M-26JUL171515-15,greater_or_equal,1846.5,,2,"Target Price: $1,846.50",metadata_updated,2026-07-17T19:00:01.338+00:00
2026-07-17,ETH,KXETH15M,KXETH15M-26JUL171530-30,greater_or_equal,1839.62,,2,"Target Price: $1,839.62",metadata_updated,2026-07-17T19:15:01.452+00:00
2026-07-17,ETH,KXETH15M,KXETH15M-26JUL171545-45,greater_or_equal,1839.8,,2,"Target Price: $1,839.80",metadata_updated,2026-07-17T19:30:01.816+00:00
2026-07-17,ETH,KXETH15M,KXETH15M-26JUL171600-00,greater_or_equal,1844.08,,2,"Target Price: $1,844.08",metadata_updated,2026-07-17T19:45:01.451+00:00
2026-07-17,ETH,KXETH15M,KXETH15M-26JUL171615-15,greater_or_equal,1842.85,,2,"Target Price: $1,842.85",metadata_updated,2026-07-17T20:00:01.596+00:00
2026-07-17,SOL,KXSOL15M,KXSOL15M-26JUL171000-00,greater_or_equal,73.4212,,4,Target Price: $73.4212,metadata_updated,2026-07-17T13:45:02.094+00:00
2026-07-17,SOL,KXSOL15M,KXSOL15M-26JUL171015-15,greater_or_equal,74.231,,4,Target Price: $74.2310,metadata_updated,2026-07-17T14:00:02.639+00:00
2026-07-17,SOL,KXSOL15M,KXSOL15M-26JUL171030-30,greater_or_equal,74.5192,,4,Target Price: $74.5192,metadata_updated,2026-07-17T14:15:01.841+00:00
2026-07-17,SOL,KXSOL15M,KXSOL15M-26JUL171045-45,greater_or_equal,74.3863,,4,Target Price: $74.3863,metadata_updated,2026-07-17T14:30:01.902+00:00
2026-07-17,SOL,KXSOL15M,KXSOL15M-26JUL171115-15,greater_or_equal,74.2682,,4,Target Price: $74.2682,metadata_updated,2026-07-17T15:00:02.256+00:00
2026-07-17,SOL,KXSOL15M,KXSOL15M-26JUL171130-30,greater_or_equal,73.9097,,4,Target Price: $73.9097,metadata_updated,2026-07-17T15:15:01.925+00:00
2026-07-17,SOL,KXSOL15M,KXSOL15M-26JUL171200-00,greater_or_equal,74.3655,,4,Target Price: $74.3655,metadata_updated,2026-07-17T15:45:01.917+00:00
2026-07-17,SOL,KXSOL15M,KXSOL15M-26JUL171230-30,greater_or_equal,74.7523,,4,Target Price: $74.7523,metadata_updated,2026-07-17T16:15:01.967+00:00
2026-07-17,SOL,KXSOL15M,KXSOL15M-26JUL171245-45,greater_or_equal,74.7678,,4,Target Price: $74.7678,metadata_updated,2026-07-17T16:30:01.917+00:00
2026-07-17,SOL,KXSOL15M,KXSOL15M-26JUL171300-00,greater_or_equal,74.9828,,4,Target Price: $74.9828,metadata_updated,2026-07-17T16:45:01.900+00:00
2026-07-17,SOL,KXSOL15M,KXSOL15M-26JUL171315-15,greater_or_equal,74.9028,,4,Target Price: $74.9028,metadata_updated,2026-07-17T17:00:01.762+00:00
2026-07-17,SOL,KXSOL15M,KXSOL15M-26JUL171330-30,greater_or_equal,75.313,,4,Target Price: $75.3130,metadata_updated,2026-07-17T17:15:02.359+00:00
2026-07-17,SOL,KXSOL15M,KXSOL15M-26JUL171345-45,greater_or_equal,75.2617,,4,Target Price: $75.2617,metadata_updated,2026-07-17T17:30:01.992+00:00
2026-07-17,SOL,KXSOL15M,KXSOL15M-26JUL171415-15,greater_or_equal,75.2015,,4,Target Price: $75.2015,metadata_updated,2026-07-17T18:00:01.959+00:00
2026-07-17,SOL,KXSOL15M,KXSOL15M-26JUL171430-30,greater_or_equal,75.2093,,4,Target Price: $75.2093,metadata_updated,2026-07-17T18:15:01.896+00:00
2026-07-17,SOL,KXSOL15M,KXSOL15M-26JUL171445-45,greater_or_equal,75.0547,,4,Target Price: $75.0547,metadata_updated,2026-07-17T18:30:02.265+00:00
2026-07-17,SOL,KXSOL15M,KXSOL15M-26JUL171500-00,greater_or_equal,74.9965,,4,Target Price: $74.9965,metadata_updated,2026-07-17T18:45:01.839+00:00
2026-07-17,SOL,KXSOL15M,KXSOL15M-26JUL171515-15,greater_or_equal,75.2938,,4,Target Price: $75.2938,metadata_updated,2026-07-17T19:00:02.411+00:00
2026-07-17,SOL,KXSOL15M,KXSOL15M-26JUL171530-30,greater_or_equal,75.007,,4,Target Price: $75.0070,metadata_updated,2026-07-17T19:15:01.838+00:00
2026-07-17,SOL,KXSOL15M,KXSOL15M-26JUL171545-45,greater_or_equal,74.9958,,4,Target Price: $74.9958,metadata_updated,2026-07-17T19:30:02.765+00:00
2026-07-17,SOL,KXSOL15M,KXSOL15M-26JUL171600-00,greater_or_equal,75.129,,4,Target Price: $75.1290,metadata_updated,2026-07-17T19:45:01.905+00:00
2026-07-17,SOL,KXSOL15M,KXSOL15M-26JUL171615-15,greater_or_equal,75.1893,,4,Target Price: $75.1893,metadata_updated,2026-07-17T20:00:02.295+00:00
2026-07-17,XRP,KXXRP15M,KXXRP15M-26JUL171000-00,greater_or_equal,1.0694,,4,Target Price: $1.0694,metadata_updated,2026-07-17T13:45:03.072+00:00
2026-07-17,XRP,KXXRP15M,KXXRP15M-26JUL171015-15,greater_or_equal,1.0793,,4,Target Price: $1.0793,metadata_updated,2026-07-17T14:00:02.897+00:00
2026-07-17,XRP,KXXRP15M,KXXRP15M-26JUL171030-30,greater_or_equal,1.0835,,4,Target Price: $1.0835,metadata_updated,2026-07-17T14:15:02.424+00:00
2026-07-17,XRP,KXXRP15M,KXXRP15M-26JUL171045-45,greater_or_equal,1.0832,,4,Target Price: $1.0832,metadata_updated,2026-07-17T14:30:02.570+00:00
2026-07-17,XRP,KXXRP15M,KXXRP15M-26JUL171115-15,greater_or_equal,1.0821,,4,Target Price: $1.0821,metadata_updated,2026-07-17T15:00:02.759+00:00
2026-07-17,XRP,KXXRP15M,KXXRP15M-26JUL171130-30,greater_or_equal,1.0742,,4,Target Price: $1.0742,metadata_updated,2026-07-17T15:15:02.501+00:00
2026-07-17,XRP,KXXRP15M,KXXRP15M-26JUL171230-30,greater_or_equal,1.0838,,4,Target Price: $1.0838,metadata_updated,2026-07-17T16:15:02.643+00:00
2026-07-17,XRP,KXXRP15M,KXXRP15M-26JUL171245-45,greater_or_equal,1.0847,,4,Target Price: $1.0847,metadata_updated,2026-07-17T16:30:02.510+00:00
2026-07-17,XRP,KXXRP15M,KXXRP15M-26JUL171300-00,greater_or_equal,1.0873,,4,Target Price: $1.0873,metadata_updated,2026-07-17T16:45:02.515+00:00
2026-07-17,XRP,KXXRP15M,KXXRP15M-26JUL171315-15,greater_or_equal,1.0859,,4,Target Price: $1.0859,metadata_updated,2026-07-17T17:00:02.423+00:00
2026-07-17,XRP,KXXRP15M,KXXRP15M-26JUL171330-30,greater_or_equal,1.0918,,4,Target Price: $1.0918,metadata_updated,2026-07-17T17:15:03.033+00:00
2026-07-17,XRP,KXXRP15M,KXXRP15M-26JUL171345-45,greater_or_equal,1.0935,,4,Target Price: $1.0935,metadata_updated,2026-07-17T17:30:02.634+00:00
2026-07-17,XRP,KXXRP15M,KXXRP15M-26JUL171415-15,greater_or_equal,1.091,,4,Target Price: $1.0910,metadata_updated,2026-07-17T18:00:02.596+00:00
2026-07-17,XRP,KXXRP15M,KXXRP15M-26JUL171430-30,greater_or_equal,1.0927,,4,Target Price: $1.0927,metadata_updated,2026-07-17T18:15:02.500+00:00
2026-07-17,XRP,KXXRP15M,KXXRP15M-26JUL171445-45,greater_or_equal,1.0898,,4,Target Price: $1.0898,metadata_updated,2026-07-17T18:30:02.668+00:00
2026-07-17,XRP,KXXRP15M,KXXRP15M-26JUL171500-00,greater_or_equal,1.0879,,4,Target Price: $1.0879,metadata_updated,2026-07-17T18:45:02.443+00:00
2026-07-17,XRP,KXXRP15M,KXXRP15M-26JUL171515-15,greater_or_equal,1.092,,4,Target Price: $1.0920,metadata_updated,2026-07-17T19:00:02.864+00:00
2026-07-17,XRP,KXXRP15M,KXXRP15M-26JUL171530-30,greater_or_equal,1.0884,,4,Target Price: $1.0884,metadata_updated,2026-07-17T19:15:02.405+00:00
2026-07-17,XRP,KXXRP15M,KXXRP15M-26JUL171545-45,greater_or_equal,1.087,,4,Target Price: $1.0870,metadata_updated,2026-07-17T19:30:03.430+00:00
2026-07-17,XRP,KXXRP15M,KXXRP15M-26JUL171615-15,greater_or_equal,1.0912,,4,Target Price: $1.0912,metadata_updated,2026-07-17T20:00:02.704+00:00
2026-07-17,DOGE,KXDOGE15M,KXDOGE15M-26JUL171015-15,greater_or_equal,0.071851,,7,Target Price: $0.0718518,metadata_updated,2026-07-17T14:00:03.883+00:00
2026-07-17,DOGE,KXDOGE15M,KXDOGE15M-26JUL171030-30,greater_or_equal,0.072097,,7,Target Price: $0.0720974,metadata_updated,2026-07-17T14:15:03.583+00:00
2026-07-17,DOGE,KXDOGE15M,KXDOGE15M-26JUL171045-45,greater_or_equal,0.071836,,7,Target Price: $0.0718362,metadata_updated,2026-07-17T14:30:03.770+00:00
2026-07-17,DOGE,KXDOGE15M,KXDOGE15M-26JUL171115-15,greater_or_equal,0.071886,,7,Target Price: $0.0718861,metadata_updated,2026-07-17T15:00:04.441+00:00
2026-07-17,DOGE,KXDOGE15M,KXDOGE15M-26JUL171130-30,greater_or_equal,0.071574,,7,Target Price: $0.0715740,metadata_updated,2026-07-17T15:15:03.708+00:00
2026-07-17,DOGE,KXDOGE15M,KXDOGE15M-26JUL171245-45,greater_or_equal,0.07228,,7,Target Price: $0.0722803,metadata_updated,2026-07-17T16:30:03.615+00:00
2026-07-17,DOGE,KXDOGE15M,KXDOGE15M-26JUL171300-00,greater_or_equal,0.072394,,7,Target Price: $0.0723949,metadata_updated,2026-07-17T16:45:03.914+00:00
2026-07-17,DOGE,KXDOGE15M,KXDOGE15M-26JUL171315-15,greater_or_equal,0.072314,,7,Target Price: $0.0723149,metadata_updated,2026-07-17T17:00:03.505+00:00
2026-07-17,DOGE,KXDOGE15M,KXDOGE15M-26JUL171330-30,greater_or_equal,0.072693,,7,Target Price: $0.0726937,metadata_updated,2026-07-17T17:15:03.952+00:00
2026-07-17,DOGE,KXDOGE15M,KXDOGE15M-26JUL171345-45,greater_or_equal,0.072694,,7,Target Price: $0.0726940,metadata_updated,2026-07-17T17:30:03.913+00:00
2026-07-17,DOGE,KXDOGE15M,KXDOGE15M-26JUL171415-15,greater_or_equal,0.072533,,7,Target Price: $0.0725338,metadata_updated,2026-07-17T18:00:03.749+00:00
2026-07-17,DOGE,KXDOGE15M,KXDOGE15M-26JUL171430-30,greater_or_equal,0.07259,,7,Target Price: $0.0725903,metadata_updated,2026-07-17T18:15:03.688+00:00
2026-07-17,DOGE,KXDOGE15M,KXDOGE15M-26JUL171445-45,greater_or_equal,0.072443,,7,Target Price: $0.0724430,metadata_updated,2026-07-17T18:30:04.283+00:00
2026-07-17,DOGE,KXDOGE15M,KXDOGE15M-26JUL171500-00,greater_or_equal,0.072519,,7,Target Price: $0.0725191,metadata_updated,2026-07-17T18:45:03.843+00:00
2026-07-17,DOGE,KXDOGE15M,KXDOGE15M-26JUL171530-30,greater_or_equal,0.072516,,7,Target Price: $0.0725160,metadata_updated,2026-07-17T19:15:03.525+00:00
2026-07-17,DOGE,KXDOGE15M,KXDOGE15M-26JUL171545-45,greater_or_equal,0.072547,,7,Target Price: $0.0725472,metadata_updated,2026-07-17T19:30:04.148+00:00
